Feature,Value,Description
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
CHAS,0.0,Charles River dummy variable (1 if tract bounds river; 0 otherwise)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.469,Nitric oxides concentration (parts per 10 million)
NOX,0.469,Nitric oxides concentration (parts per 10 million)
NOX,0.458,Nitric oxides concentration (parts per 10 million)
NOX,0.458,Nitric oxides concentration (parts per 10 million)
NOX,0.458,Nitric oxides concentration (parts per 10 million)
NOX,0.524,Nitric oxides concentration (parts per 10 million)
NOX,0.524,Nitric oxides concentration (parts per 10 million)
NOX,0.524,Nitric oxides concentration (parts per 10 million)
NOX,0.524,Nitric oxides concentration (parts per 10 million)
NOX,0.524,Nitric oxides concentration (parts per 10 million)
NOX,0.524,Nitric oxides concentration (parts per 10 million)
NOX,0.524,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.538,Nitric oxides concentration (parts per 10 million)
NOX,0.499,Nitric oxides concentration (parts per 10 million)
NOX,0.499,Nitric oxides concentration (parts per 10 million)
NOX,0.499,Nitric oxides concentration (parts per 10 million)
NOX,0.499,Nitric oxides concentration (parts per 10 million)
NOX,0.428,Nitric oxides concentration (parts per 10 million)
NOX,0.428,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.448,Nitric oxides concentration (parts per 10 million)
NOX,0.439,Nitric oxides concentration (parts per 10 million)
NOX,0.439,Nitric oxides concentration (parts per 10 million)
NOX,0.439,Nitric oxides concentration (parts per 10 million)
NOX,0.439,Nitric oxides concentration (parts per 10 million)
NOX,0.41,Nitric oxides concentration (parts per 10 million)
NOX,0.403,Nitric oxides concentration (parts per 10 million)
NOX,0.41,Nitric oxides concentration (parts per 10 million)
NOX,0.411,Nitric oxides concentration (parts per 10 million)
NOX,0.453,Nitric oxides concentration (parts per 10 million)
NOX,0.453,Nitric oxides concentration (parts per 10 million)
NOX,0.453,Nitric oxides concentration (parts per 10 million)
NOX,0.453,Nitric oxides concentration (parts per 10 million)
NOX,0.453,Nitric oxides concentration (parts per 10 million)
NOX,0.453,Nitric oxides concentration (parts per 10 million)
NOX,0.4161,Nitric oxides concentration (parts per 10 million)
NOX,0.398,Nitric oxides concentration (parts per 10 million)
NOX,0.398,Nitric oxides concentration (parts per 10 million)
NOX,0.409,Nitric oxides concentration (parts per 10 million)
NOX,0.409,Nitric oxides concentration (parts per 10 million)
NOX,0.409,Nitric oxides concentration (parts per 10 million)
NOX,0.413,Nitric oxides concentration (parts per 10 million)
NOX,0.413,Nitric oxides concentration (parts per 10 million)
NOX,0.413,Nitric oxides concentration (parts per 10 million)
NOX,0.413,Nitric oxides concentration (parts per 10 million)
NOX,0.437,Nitric oxides concentration (parts per 10 million)
NOX,0.437,Nitric oxides concentration (parts per 10 million)
NOX,0.437,Nitric oxides concentration (parts per 10 million)
NOX,0.437,Nitric oxides concentration (parts per 10 million)
NOX,0.437,Nitric oxides concentration (parts per 10 million)
NOX,0.437,Nitric oxides concentration (parts per 10 million)
NOX,0.426,Nitric oxides concentration (parts per 10 million)
NOX,0.426,Nitric oxides concentration (parts per 10 million)
NOX,0.426,Nitric oxides concentration (parts per 10 million)
NOX,0.426,Nitric oxides concentration (parts per 10 million)
NOX,0.449,Nitric oxides concentration (parts per 10 million)
NOX,0.449,Nitric oxides concentration (parts per 10 million)
NOX,0.449,Nitric oxides concentration (parts per 10 million)
NOX,0.449,Nitric oxides concentration (parts per 10 million)
NOX,0.489,Nitric oxides concentration (parts per 10 million)
NOX,0.489,Nitric oxides concentration (parts per 10 million)
NOX,0.489,Nitric oxides concentration (parts per 10 million)
NOX,0.489,Nitric oxides concentration (parts per 10 million)
NOX,0.464,Nitric oxides concentration (parts per 10 million)
NOX,0.464,Nitric oxides concentration (parts per 10 million)
NOX,0.464,Nitric oxides concentration (parts per 10 million)
NOX,0.445,Nitric oxides concentration (parts per 10 million)
NOX,0.445,Nitric oxides concentration (parts per 10 million)
NOX,0.445,Nitric oxides concentration (parts per 10 million)
NOX,0.445,Nitric oxides concentration (parts per 10 million)
NOX,0.445,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.52,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.547,Nitric oxides concentration (parts per 10 million)
NOX,0.581,Nitric oxides concentration (parts per 10 million)
NOX,0.581,Nitric oxides concentration (parts per 10 million)
NOX,0.581,Nitric oxides concentration (parts per 10 million)
NOX,0.581,Nitric oxides concentration (parts per 10 million)
NOX,0.581,Nitric oxides concentration (parts per 10 million)
NOX,0.581,Nitric oxides concentration (parts per 10 million)
NOX,0.581,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.624,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.871,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
NOX,0.605,Nitric oxides concentration (parts per 10 million)
